plataforma,nivel_dss,cantidad_de_bytes_de_envio,tiempo_kem,tiempo_dss,tiempo_mensaje,cpu_kem,cpu_dss,cpu_mensaje,ram_kem,ram_dss,ram_mensaje
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00621888,0.00001471,0.00156554,0.00728900,0.00001400,0.00157900,40.79687500,40.79687500,40.65625000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00610463,0.00001350,0.00156287,0.00683700,0.00001400,0.00162900,39.09375000,39.09375000,38.95312500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00634304,0.00001363,0.00152183,0.00680500,0.00001300,0.00157500,39.98437500,39.98437500,39.84375000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00667708,0.00001400,0.00200504,0.00779000,0.00001400,0.00201600,39.23437500,39.23437500,39.23437500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00617421,0.00001371,0.00154554,0.00670300,0.00001400,0.00160400,40.06250000,40.06250000,39.92187500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00619125,0.00001304,0.00150512,0.00680700,0.00001400,0.00156700,40.54687500,40.54687500,40.40625000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00608338,0.00001350,0.00154337,0.00667500,0.00001400,0.00158300,39.75000000,39.75000000,39.60937500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00646904,0.00001392,0.00161442,0.00791000,0.00001400,0.00173900,40.17187500,40.17187500,40.06250000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00611313,0.00001304,0.00158008,0.00658600,0.00001200,0.00162200,40.12500000,40.12500000,39.98437500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00744537,0.00001383,0.00205713,0.00849000,0.00001400,0.00217600,41.25000000,41.25000000,41.10937500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00660204,0.00001392,0.00152588,0.00713600,0.00001400,0.00158300,41.20312500,41.20312500,41.06250000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00603904,0.00001388,0.00178333,0.00652000,0.00001400,0.00183800,41.12500000,41.12500000,40.98437500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00606046,0.00001363,0.00156108,0.00693200,0.00001200,0.00160700,39.75000000,39.75000000,39.60937500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00645017,0.00001363,0.00161383,0.00703200,0.00001400,0.00165200,39.84375000,39.84375000,39.70312500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00630779,0.00001325,0.00158258,0.00685900,0.00001400,0.00163300,39.76562500,39.76562500,39.62500000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00600704,0.00001338,0.00155758,0.00656900,0.00001300,0.00160000,40.64062500,40.64062500,40.51562500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00610400,0.00001279,0.00154129,0.00665700,0.00001300,0.00158800,39.45312500,39.45312500,39.31250000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00621388,0.00001263,0.00157271,0.00679000,0.00001200,0.00158600,39.75000000,39.75000000,39.60937500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00618412,0.00001300,0.00152792,0.00692300,0.00001300,0.00160900,41.32812500,41.32812500,41.18750000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00655529,0.00001400,0.00180342,0.00712900,0.00001400,0.00194700,39.09375000,39.09375000,39.07812500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.01432742,0.00001404,0.00591704,0.00892600,0.00001500,0.00221200,41.28125000,41.28125000,41.14062500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00655150,0.00001383,0.00164250,0.00698200,0.00001400,0.00165600,39.37500000,39.37500000,39.23437500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00643413,0.00001363,0.00161242,0.00694000,0.00002000,0.00167000,40.29687500,40.29687500,40.15625000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00626329,0.00001392,0.00152737,0.00771300,0.00001300,0.00157200,39.21875000,39.21875000,39.07812500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00622296,0.00001350,0.00151500,0.00683100,0.00001400,0.00161100,40.06250000,40.06250000,39.92187500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00632121,0.00001371,0.00159417,0.00733600,0.00001400,0.00164400,39.09375000,39.09375000,38.95312500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00619362,0.00001329,0.00183133,0.00670500,0.00001300,0.00190400,38.81250000,38.81250000,38.98437500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00617533,0.00001321,0.00152350,0.00672300,0.00001200,0.00156500,40.00000000,40.00000000,39.85937500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00622392,0.00001308,0.00152275,0.00703800,0.00001400,0.00160000,40.62500000,40.62500000,40.51562500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00634842,0.00001346,0.00158104,0.00708700,0.00001300,0.00164200,39.31250000,39.31250000,39.17187500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00627154,0.00001321,0.00157225,0.00688600,0.00001300,0.00162300,39.56250000,39.56250000,39.42187500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00614267,0.00001321,0.00160992,0.00672000,0.00001300,0.00165300,39.31250000,39.31250000,39.17187500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00659483,0.00001333,0.00162792,0.00720500,0.00001400,0.00170700,39.51562500,39.51562500,39.37500000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00658033,0.00001388,0.00158329,0.00718700,0.00001500,0.00165100,39.50000000,39.50000000,39.35937500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00630321,0.00001304,0.00155546,0.00712300,0.00001200,0.00161000,40.71875000,40.71875000,40.57812500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00623438,0.00001271,0.00152167,0.00696000,0.00001300,0.00156700,39.10937500,39.10937500,38.96875000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00655575,0.00001383,0.00157613,0.00711600,0.00001300,0.00163100,39.29687500,39.29687500,39.15625000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00646696,0.00001371,0.00155300,0.00723000,0.00001600,0.00166100,41.68750000,41.68750000,41.54687500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00758367,0.00001400,0.00184750,0.00859800,0.00001400,0.00200300,42.01562500,42.01562500,41.87500000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00650038,0.00001333,0.00155267,0.00766400,0.00001800,0.00160600,40.48437500,40.48437500,40.34375000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00630108,0.00001342,0.00155333,0.00704900,0.00001300,0.00160700,40.64062500,40.64062500,40.50000000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00612662,0.00001458,0.00155000,0.00658800,0.00001400,0.00160300,39.67187500,39.67187500,39.53125000
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00633708,0.00001308,0.00153996,0.00695600,0.00001600,0.00157500,39.37500000,39.37500000,39.23437500
macOS-14.2.1-arm64-arm-64bit,0,1024,0.00631783,0.00001300,0.00158296,0.00678400,0.00001200,0.00164200,40.54687500,40.54687500,40.40625000
